joint,values,upper,Sample_Name,OTU,signif
Trioza_FORTROSE-SV459_Terriglobus,-12.354721732876712,-12.256059421464201,Trioza_FORTROSE,SV459_Terriglobus,0
Trioza_curta-SV460_Bryobacter,-34.466055808345,-34.36618477484811,Trioza_curta,SV460_Bryobacter,1
Trioza_subvexa-SV460_Bryobacter,-12.478480481475499,-12.417006479126691,Trioza_subvexa,SV460_Bryobacter,0
Trioza_dacrydii-SV460_Bryobacter,-14.66447804091165,-14.588768712420238,Trioza_dacrydii,SV460_Bryobacter,1
Trioza_obscura-SV460_Bryobacter,-15.692495313041762,-15.622110193446163,Trioza_obscura,SV460_Bryobacter,1
Trioza_sp_A-SV460_Bryobacter,-9.870676892137396,-9.822305965102297,Trioza_sp_A,SV460_Bryobacter,0
Trioza_sp_D-SV460_Bryobacter,-11.118144413384272,-11.054643310867595,Trioza_sp_D,SV460_Bryobacter,0
Trioza_dacrydii-SV462_Meiothermus,-12.757782492533163,-12.70439281800958,Trioza_dacrydii,SV462_Meiothermus,0
Trioza_dacrydii-SV464_Asinibacterium,-12.060277633626303,-12.020219407917544,Trioza_dacrydii,SV464_Asinibacterium,0
Trioza_sp_D-SV464_Asinibacterium,-10.714412016645905,-10.671702132384128,Trioza_sp_D,SV464_Asinibacterium,0
Trioza_irregularis-SV464_Asinibacterium,-11.035127827301908,-11.000009361301688,Trioza_irregularis,SV464_Asinibacterium,0
Trioza_panacis-SV464_Asinibacterium,-11.25792052137279,-11.216979019672268,Trioza_panacis,SV464_Asinibacterium,0
Trioza_adventicia-SV467_Sediminibacterium,-33.43717166519505,-33.38218058405924,Trioza_adventicia,SV467_Sediminibacterium,1
Trioza_curta-SV467_Sediminibacterium,-33.0768409798917,-33.020175155263516,Trioza_curta,SV467_Sediminibacterium,1
Trioza_BRENDA_MAY-SV467_Sediminibacterium,-11.328110558237318,-11.296216548017885,Trioza_BRENDA_MAY,SV467_Sediminibacterium,0
Trioza_doryphora-SV467_Sediminibacterium,-11.291351696152457,-11.25262625361886,Trioza_doryphora,SV467_Sediminibacterium,0
Trioza_subacuta-SV467_Sediminibacterium,-10.772240366735256,-10.739729180530315,Trioza_subacuta,SV467_Sediminibacterium,0
Trioza_subvexa-SV467_Sediminibacterium,-10.535191393767018,-10.510744076669132,Trioza_subvexa,SV467_Sediminibacterium,0
Trioza_sp_B-SV467_Sediminibacterium,-10.77757288228899,-10.749447742596448,Trioza_sp_B,SV467_Sediminibacterium,0
Trioza_bifida-SV467_Sediminibacterium,-12.990619698274392,-12.941815289408824,Trioza_bifida,SV467_Sediminibacterium,0
Trioza_decurvata-SV467_Sediminibacterium,-12.672045770077412,-12.632445836268122,Trioza_decurvata,SV467_Sediminibacterium,0
Trioza_colorata-SV467_Sediminibacterium,-13.889096781266872,-13.83708198314236,Trioza_colorata,SV467_Sediminibacterium,0
Trioza_dacrydii-SV467_Sediminibacterium,-12.114589436285009,-12.074961152994996,Trioza_dacrydii,SV467_Sediminibacterium,0
Trioza_obscura-SV467_Sediminibacterium,-13.333035710947943,-13.284873533839185,Trioza_obscura,SV467_Sediminibacterium,0
Trioza_FORTROSE-SV467_Sediminibacterium,-11.873551724588458,-11.826822848280347,Trioza_FORTROSE,SV467_Sediminibacterium,0
Trioza_discariae-SV467_Sediminibacterium,-12.328723313637074,-12.278968789078712,Trioza_discariae,SV467_Sediminibacterium,0
Trioza_emarginata-SV467_Sediminibacterium,-10.965021730957412,-10.922284846036947,Trioza_emarginata,SV467_Sediminibacterium,0
Trioza_sp_A-SV467_Sediminibacterium,-10.22324390366657,-10.194078698712493,Trioza_sp_A,SV467_Sediminibacterium,0
Trioza_vitreoradiata-SV467_Sediminibacterium,-9.595462460628257,-9.563766426466229,Trioza_vitreoradiata,SV467_Sediminibacterium,0
Trioza_sp_D-SV467_Sediminibacterium,-10.732018975286975,-10.687234453995089,Trioza_sp_D,SV467_Sediminibacterium,0
Trioza_fasciata-SV467_Sediminibacterium,-13.297272973151017,-13.260168607700674,Trioza_fasciata,SV467_Sediminibacterium,0
Trioza_irregularis-SV467_Sediminibacterium,-10.976693509476377,-10.940045822193031,Trioza_irregularis,SV467_Sediminibacterium,0
Trioza_sp_C-SV467_Sediminibacterium,-11.514995503038154,-11.457274952631261,Trioza_sp_C,SV467_Sediminibacterium,0
Trioza_panacis-SV467_Sediminibacterium,-11.285745813753218,-11.245690517482663,Trioza_panacis,SV467_Sediminibacterium,0
Trioza_PRICES_VALLEY-SV467_Sediminibacterium,-16.846996606058994,-16.803464902465894,Trioza_PRICES_VALLEY,SV467_Sediminibacterium,1
Trioza_curta-SV468_Sediminibacterium,-32.25042674561022,-32.19794039794523,Trioza_curta,SV468_Sediminibacterium,1
Trioza_BRENDA_MAY-SV468_Sediminibacterium,-10.923312052421569,-10.893942606973825,Trioza_BRENDA_MAY,SV468_Sediminibacterium,0
Trioza_subvexa-SV468_Sediminibacterium,-10.327456588792913,-10.306215476868365,Trioza_subvexa,SV468_Sediminibacterium,0
Trioza_OMAHUTA-SV468_Sediminibacterium,-11.388301162095448,-11.334053451665225,Trioza_OMAHUTA,SV468_Sediminibacterium,0
Trioza_sp_B-SV468_Sediminibacterium,-10.716626635441289,-10.679929051062793,Trioza_sp_B,SV468_Sediminibacterium,0
Trioza_gourlayi-SV468_Sediminibacterium,-12.35200404011523,-12.314026977253079,Trioza_gourlayi,SV468_Sediminibacterium,0
Trioza_dacrydii-SV468_Sediminibacterium,-11.750538692153345,-11.7210736127595,Trioza_dacrydii,SV468_Sediminibacterium,0
Trioza_obscura-SV468_Sediminibacterium,-13.485072862388852,-13.440104272159967,Trioza_obscura,SV468_Sediminibacterium,0
Trioza_FORTROSE-SV468_Sediminibacterium,-11.516007239022366,-11.473816670700323,Trioza_FORTROSE,SV468_Sediminibacterium,0
Trioza_sp_A-SV468_Sediminibacterium,-10.334010545157376,-10.307026025665294,Trioza_sp_A,SV468_Sediminibacterium,0
Trioza_sp_D-SV468_Sediminibacterium,-11.042836523493849,-10.995245461713518,Trioza_sp_D,SV468_Sediminibacterium,0
Trioza_irregularis-SV468_Sediminibacterium,-10.964370878485271,-10.931426183908997,Trioza_irregularis,SV468_Sediminibacterium,0
Trioza_BRENDA_MAY-SV469_Sediminibacterium,-10.943902629890099,-10.91389858829154,Trioza_BRENDA_MAY,SV469_Sediminibacterium,0
Trioza_sp_B-SV469_Sediminibacterium,-10.81281631622925,-10.776166895311084,Trioza_sp_B,SV469_Sediminibacterium,0
Trioza_compressa-SV469_Sediminibacterium,-11.533572275016741,-11.491145536264177,Trioza_compressa,SV469_Sediminibacterium,0
Trioza_gourlayi-SV469_Sediminibacterium,-12.379703050236447,-12.341541736290681,Trioza_gourlayi,SV469_Sediminibacterium,0
Trioza_colorata-SV469_Sediminibacterium,-13.141301507288253,-13.105247442598527,Trioza_colorata,SV469_Sediminibacterium,0
Trioza_dacrydii-SV469_Sediminibacterium,-11.811476428772078,-11.78210096221944,Trioza_dacrydii,SV469_Sediminibacterium,0
Trioza_obscura-SV469_Sediminibacterium,-13.529522214099197,-13.484816178174967,Trioza_obscura,SV469_Sediminibacterium,0
Trioza_FORTROSE-SV469_Sediminibacterium,-11.431045715934275,-11.387932659126589,Trioza_FORTROSE,SV469_Sediminibacterium,0
Trioza_sp_A-SV469_Sediminibacterium,-10.225618032126546,-10.197790086536859,Trioza_sp_A,SV469_Sediminibacterium,0
Trioza_sp_D-SV469_Sediminibacterium,-10.936289091657933,-10.889119725501185,Trioza_sp_D,SV469_Sediminibacterium,0
Trioza_panacis-SV469_Sediminibacterium,-11.057796952543487,-11.023366011652774,Trioza_panacis,SV469_Sediminibacterium,0
Trioza_curta-SV470_Sediminibacterium,-32.300567397401785,-32.24626990058289,Trioza_curta,SV470_Sediminibacterium,1
Trioza_BRENDA_MAY-SV470_Sediminibacterium,-10.947422996229912,-10.916840032937154,Trioza_BRENDA_MAY,SV470_Sediminibacterium,0
Trioza_subvexa-SV470_Sediminibacterium,-10.337916760491174,-10.3162015392071,Trioza_subvexa,SV470_Sediminibacterium,0
Trioza_OMAHUTA-SV470_Sediminibacterium,-11.372878460623866,-11.32151130968641,Trioza_OMAHUTA,SV470_Sediminibacterium,0
Trioza_sp_B-SV470_Sediminibacterium,-10.780721116379437,-10.745821976029529,Trioza_sp_B,SV470_Sediminibacterium,0
Trioza_compressa-SV470_Sediminibacterium,-11.499528116921828,-11.459383858387145,Trioza_compressa,SV470_Sediminibacterium,0
Trioza_gourlayi-SV470_Sediminibacterium,-12.34455618046111,-12.305218598124345,Trioza_gourlayi,SV470_Sediminibacterium,0
Trioza_colorata-SV470_Sediminibacterium,-13.073007172256949,-13.036149128052472,Trioza_colorata,SV470_Sediminibacterium,0
Trioza_dacrydii-SV470_Sediminibacterium,-11.749945607685314,-11.720176467640643,Trioza_dacrydii,SV470_Sediminibacterium,0
Trioza_obscura-SV470_Sediminibacterium,-13.443324747635357,-13.398824339342973,Trioza_obscura,SV470_Sediminibacterium,0
Trioza_FORTROSE-SV470_Sediminibacterium,-11.344944734752096,-11.299594301159956,Trioza_FORTROSE,SV470_Sediminibacterium,0
Trioza_sp_A-SV470_Sediminibacterium,-10.256902142019138,-10.22898327373814,Trioza_sp_A,SV470_Sediminibacterium,0
Trioza_sp_D-SV470_Sediminibacterium,-10.950713399091088,-10.903764699755119,Trioza_sp_D,SV470_Sediminibacterium,0
Trioza_irregularis-SV470_Sediminibacterium,-11.083198385386249,-11.048033573704005,Trioza_irregularis,SV470_Sediminibacterium,0
Trioza_panacis-SV470_Sediminibacterium,-11.155515137475243,-11.120647778248918,Trioza_panacis,SV470_Sediminibacterium,0
Trioza_MASSEY-SV470_Sediminibacterium,-17.23576136509285,-17.197948978952073,Trioza_MASSEY,SV470_Sediminibacterium,1
Trioza_vitreoradiata-SV472_Sediminibacterium,-9.266646576340671,-9.230821982058384,Trioza_vitreoradiata,SV472_Sediminibacterium,0
Trioza_curta-SV473_Flavihumibacter,-33.150504302924176,-33.08487158953206,Trioza_curta,SV473_Flavihumibacter,1
Trioza_BRENDA_MAY-SV473_Flavihumibacter,-11.805156206417358,-11.763246131581395,Trioza_BRENDA_MAY,SV473_Flavihumibacter,0
Trioza_subvexa-SV473_Flavihumibacter,-11.088747850008534,-11.0577017588331,Trioza_subvexa,SV473_Flavihumibacter,0
Trioza_OMAHUTA-SV473_Flavihumibacter,-12.211749788570957,-12.142268448078912,Trioza_OMAHUTA,SV473_Flavihumibacter,0
Trioza_sp_B-SV473_Flavihumibacter,-11.468459221278847,-11.419073000290208,Trioza_sp_B,SV473_Flavihumibacter,0
Trioza_compressa-SV473_Flavihumibacter,-12.526713882852283,-12.464925399156154,Trioza_compressa,SV473_Flavihumibacter,0
Trioza_gourlayi-SV473_Flavihumibacter,-12.841355596712601,-12.783153643282244,Trioza_gourlayi,SV473_Flavihumibacter,0
Trioza_colorata-SV473_Flavihumibacter,-13.703370348260579,-13.655158111663608,Trioza_colorata,SV473_Flavihumibacter,0
Trioza_dacrydii-SV473_Flavihumibacter,-12.538508523883207,-12.492104382538939,Trioza_dacrydii,SV473_Flavihumibacter,0
Trioza_obscura-SV473_Flavihumibacter,-13.956193894502801,-13.902167752264647,Trioza_obscura,SV473_Flavihumibacter,0
Trioza_FORTROSE-SV473_Flavihumibacter,-11.645717811971917,-11.589384389014029,Trioza_FORTROSE,SV473_Flavihumibacter,0
Trioza_sp_A-SV473_Flavihumibacter,-10.071449286990811,-10.037994297085602,Trioza_sp_A,SV473_Flavihumibacter,0
Trioza_sp_D-SV473_Flavihumibacter,-11.042139716672942,-10.98346060341515,Trioza_sp_D,SV473_Flavihumibacter,0
Trioza_irregularis-SV473_Flavihumibacter,-10.947976937290617,-10.905678485094073,Trioza_irregularis,SV473_Flavihumibacter,0
Trioza_MASSEY-SV473_Flavihumibacter,-17.54496347008312,-17.482498239481178,Trioza_MASSEY,SV473_Flavihumibacter,1
Trioza_curta-SV475_Heliimonas,-33.501274606051794,-33.44861535980246,Trioza_curta,SV475_Heliimonas,1
Trioza_BRENDA_MAY-SV475_Heliimonas,-10.683539182357912,-10.65309081506066,Trioza_BRENDA_MAY,SV475_Heliimonas,0
Trioza_subvexa-SV475_Heliimonas,-10.26807273819838,-10.24568759029943,Trioza_subvexa,SV475_Heliimonas,0
Trioza_OMAHUTA-SV475_Heliimonas,-10.886614259343325,-10.854613394370176,Trioza_OMAHUTA,SV475_Heliimonas,0
Trioza_sp_B-SV475_Heliimonas,-10.361186688362782,-10.33530435155999,Trioza_sp_B,SV475_Heliimonas,0
Trioza_compressa-SV475_Heliimonas,-11.033769274478542,-11.005207302682093,Trioza_compressa,SV475_Heliimonas,0
Trioza_gourlayi-SV475_Heliimonas,-11.50838901596472,-11.472830887053695,Trioza_gourlayi,SV475_Heliimonas,0
Trioza_colorata-SV475_Heliimonas,-13.199983329150442,-13.16564030108062,Trioza_colorata,SV475_Heliimonas,0
Trioza_dacrydii-SV475_Heliimonas,-11.851786275119517,-11.814689878278902,Trioza_dacrydii,SV475_Heliimonas,0
Trioza_obscura-SV475_Heliimonas,-12.998880117481532,-12.9634753721349,Trioza_obscura,SV475_Heliimonas,0
Trioza_FORTROSE-SV475_Heliimonas,-12.879922954940312,-12.843012677111252,Trioza_FORTROSE,SV475_Heliimonas,0
Trioza_sp_A-SV475_Heliimonas,-10.26586193176074,-10.235010561153095,Trioza_sp_A,SV475_Heliimonas,0
Trioza_sp_D-SV475_Heliimonas,-10.275592333633247,-10.231874461653407,Trioza_sp_D,SV475_Heliimonas,0
Trioza_irregularis-SV475_Heliimonas,-10.103759589422527,-10.07096872483113,Trioza_irregularis,SV475_Heliimonas,0
Trioza_MASSEY-SV475_Heliimonas,-17.688450308523713,-17.637177510366605,Trioza_MASSEY,SV475_Heliimonas,1
Trioza_vitreoradiata-SV477_Heliimonas,-9.736635450542423,-9.705840696834834,Trioza_vitreoradiata,SV477_Heliimonas,0
Trioza_PRICES_VALLEY-SV477_Heliimonas,-16.895132167528317,-16.859278705272278,Trioza_PRICES_VALLEY,SV477_Heliimonas,1
Trioza_bifida-SV478_Edaphobaculum,-14.892798641404125,-14.801999012199312,Trioza_bifida,SV478_Edaphobaculum,1
Trioza_vitreoradiata-SV478_Edaphobaculum,-9.41265957232513,-9.364661246661699,Trioza_vitreoradiata,SV478_Edaphobaculum,0
Trioza_irregularis-SV478_Edaphobaculum,-11.596637953214962,-11.54091832573219,Trioza_irregularis,SV478_Edaphobaculum,0
Trioza_sp_C-SV478_Edaphobaculum,-12.171094007083697,-12.080867420071671,Trioza_sp_C,SV478_Edaphobaculum,0
Trioza_panacis-SV478_Edaphobaculum,-12.098085687513876,-12.021066930930495,Trioza_panacis,SV478_Edaphobaculum,0
Trioza_PRICES_VALLEY-SV478_Edaphobaculum,-18.3500112559243,-18.276515226177526,Trioza_PRICES_VALLEY,SV478_Edaphobaculum,1
Trioza_irregularis-SV483_Hymenobacter,-11.724762203739033,-11.688759512397823,Trioza_irregularis,SV483_Hymenobacter,0
Trioza_irregularis-SV484_Hymenobacter,-11.685146082440689,-11.649199009243821,Trioza_irregularis,SV484_Hymenobacter,0
Trioza_bifida-SV485_OLB12,-12.545931122872338,-12.473141301972902,Trioza_bifida,SV485_OLB12,0
Trioza_acuta_B-SV486_f__NS11_12_marine_group,-12.927881421228308,-12.872727153632846,Trioza_acuta_B,SV486_f__NS11_12_marine_group,0
Trioza_adventicia-SV487_f__NS11_12_marine_group,-34.68988011943104,-34.58589386989517,Trioza_adventicia,SV487_f__NS11_12_marine_group,1
Trioza_BRENDA_MAY-SV487_f__NS11_12_marine_group,-11.256517227746167,-11.199511011055552,Trioza_BRENDA_MAY,SV487_f__NS11_12_marine_group,0
Trioza_doryphora-SV487_f__NS11_12_marine_group,-11.060114559990565,-11.00765229556921,Trioza_doryphora,SV487_f__NS11_12_marine_group,0
Trioza_subacuta-SV487_f__NS11_12_marine_group,-10.703056856859053,-10.655585658552464,Trioza_subacuta,SV487_f__NS11_12_marine_group,0
Trioza_bifida-SV487_f__NS11_12_marine_group,-13.69520756422749,-13.600237656756883,Trioza_bifida,SV487_f__NS11_12_marine_group,0
Trioza_acuta-SV487_f__NS11_12_marine_group,-13.956119404665133,-13.882981375572163,Trioza_acuta,SV487_f__NS11_12_marine_group,0
Trioza_decurvata-SV487_f__NS11_12_marine_group,-14.005272093172778,-13.934381349140113,Trioza_decurvata,SV487_f__NS11_12_marine_group,0
Trioza_colorata-SV487_f__NS11_12_marine_group,-12.537607892718738,-12.466482446161322,Trioza_colorata,SV487_f__NS11_12_marine_group,0
Trioza_discariae-SV487_f__NS11_12_marine_group,-11.955292238113797,-11.874964080581856,Trioza_discariae,SV487_f__NS11_12_marine_group,0
Trioza_emarginata-SV487_f__NS11_12_marine_group,-11.414936128043246,-11.353651291317279,Trioza_emarginata,SV487_f__NS11_12_marine_group,0
Trioza_hebicola-SV487_f__NS11_12_marine_group,-11.835726119883835,-11.779227792164622,Trioza_hebicola,SV487_f__NS11_12_marine_group,0
Trioza_vitreoradiata-SV487_f__NS11_12_marine_group,-10.462602789355701,-10.403051304968162,Trioza_vitreoradiata,SV487_f__NS11_12_marine_group,0
Trioza_fasciata-SV487_f__NS11_12_marine_group,-14.057322187456341,-13.981197972203102,Trioza_fasciata,SV487_f__NS11_12_marine_group,0
Trioza_irregularis-SV487_f__NS11_12_marine_group,-13.010297908313422,-12.956542797841722,Trioza_irregularis,SV487_f__NS11_12_marine_group,0
Trioza_sp_C-SV487_f__NS11_12_marine_group,-13.381549876150913,-13.324089055630436,Trioza_sp_C,SV487_f__NS11_12_marine_group,0
Trioza_panacis-SV487_f__NS11_12_marine_group,-12.946292235038237,-12.884945485247394,Trioza_panacis,SV487_f__NS11_12_marine_group,0
Trioza_MASSEY-SV487_f__NS11_12_marine_group,-17.783671326100695,-17.72960284691285,Trioza_MASSEY,SV487_f__NS11_12_marine_group,1
Trioza_PRICES_VALLEY-SV487_f__NS11_12_marine_group,-16.321064983383547,-16.258602681823007,Trioza_PRICES_VALLEY,SV487_f__NS11_12_marine_group,1
Trioza_dacrydii-SV488_f__env.OPS_17,-11.21047760871949,-11.15059490636918,Trioza_dacrydii,SV488_f__env.OPS_17,0
Trioza_sp_A-SV488_f__env.OPS_17,-11.529336610340383,-11.471745502365136,Trioza_sp_A,SV488_f__env.OPS_17,0
Trioza_sp_D-SV488_f__env.OPS_17,-11.927865908171164,-11.853907930987093,Trioza_sp_D,SV488_f__env.OPS_17,0
Trioza_curta-SV490_f__env.OPS_17,-33.13532197269061,-33.04164256636148,Trioza_curta,SV490_f__env.OPS_17,1
Trioza_BRENDA_MAY-SV490_f__env.OPS_17,-11.744142958073597,-11.677921617362134,Trioza_BRENDA_MAY,SV490_f__env.OPS_17,0
Trioza_subvexa-SV490_f__env.OPS_17,-10.837922296253506,-10.792823098347615,Trioza_subvexa,SV490_f__env.OPS_17,0
Trioza_OMAHUTA-SV490_f__env.OPS_17,-12.153887460797565,-12.091103839010197,Trioza_OMAHUTA,SV490_f__env.OPS_17,0
Trioza_sp_B-SV490_f__env.OPS_17,-11.355732892451947,-11.306517590608488,Trioza_sp_B,SV490_f__env.OPS_17,0
Trioza_compressa-SV490_f__env.OPS_17,-12.04742195144683,-11.997902309944175,Trioza_compressa,SV490_f__env.OPS_17,0
Trioza_gourlayi-SV490_f__env.OPS_17,-14.031804426818479,-13.94691215608452,Trioza_gourlayi,SV490_f__env.OPS_17,0
Trioza_colorata-SV490_f__env.OPS_17,-12.62922925977818,-12.554636121654848,Trioza_colorata,SV490_f__env.OPS_17,0
Trioza_dacrydii-SV490_f__env.OPS_17,-11.386007344304122,-11.305103353774802,Trioza_dacrydii,SV490_f__env.OPS_17,0
Trioza_obscura-SV490_f__env.OPS_17,-14.649853167268335,-14.59709122775149,Trioza_obscura,SV490_f__env.OPS_17,1
Trioza_FORTROSE-SV490_f__env.OPS_17,-10.96823537130384,-10.903468490707594,Trioza_FORTROSE,SV490_f__env.OPS_17,0
Trioza_sp_A-SV490_f__env.OPS_17,-11.444686035563052,-11.39572335352689,Trioza_sp_A,SV490_f__env.OPS_17,0
Trioza_sp_D-SV490_f__env.OPS_17,-12.293853788586405,-12.225049704379163,Trioza_sp_D,SV490_f__env.OPS_17,0
Trioza_irregularis-SV490_f__env.OPS_17,-13.706280783487733,-13.638044972640927,Trioza_irregularis,SV490_f__env.OPS_17,0
Trioza_MASSEY-SV490_f__env.OPS_17,-17.88553590401279,-17.829855726202624,Trioza_MASSEY,SV490_f__env.OPS_17,1
Trioza_curta-SV491_f__env.OPS_17,-33.28750003596847,-33.195669081154364,Trioza_curta,SV491_f__env.OPS_17,1
Trioza_subvexa-SV491_f__env.OPS_17,-10.816313873353463,-10.770255106261788,Trioza_subvexa,SV491_f__env.OPS_17,0
Trioza_sp_B-SV491_f__env.OPS_17,-11.378695662021677,-11.328594505649349,Trioza_sp_B,SV491_f__env.OPS_17,0
Trioza_dacrydii-SV491_f__env.OPS_17,-11.22876055824326,-11.15015380008043,Trioza_dacrydii,SV491_f__env.OPS_17,0
Trioza_sp_A-SV491_f__env.OPS_17,-11.537751313693384,-11.488771413596659,Trioza_sp_A,SV491_f__env.OPS_17,0
Trioza_sp_D-SV491_f__env.OPS_17,-12.457967377282303,-12.38600360595654,Trioza_sp_D,SV491_f__env.OPS_17,0
Trioza_OMAHUTA-SV493_Pedobacter,-11.484940217104295,-11.429646691000855,Trioza_OMAHUTA,SV493_Pedobacter,0
Trioza_vitreoradiata-SV493_Pedobacter,-11.52511771783583,-11.466490257215119,Trioza_vitreoradiata,SV493_Pedobacter,0
Trioza_OMAHUTA-SV495_f__Sphingobacteriaceae,-11.711536665801543,-11.652921093953621,Trioza_OMAHUTA,SV495_f__Sphingobacteriaceae,0
Trioza_emarginata-SV500_Prevotella,-11.693175115003186,-11.652104788132954,Trioza_emarginata,SV500_Prevotella,0
Trioza_bifida-SV509_f__Flavobacteriaceae,-10.173374244126387,-10.132740674902967,Trioza_bifida,SV509_f__Flavobacteriaceae,0
Trioza_colorata-SV509_f__Flavobacteriaceae,-13.107224070168222,-13.061403870657301,Trioza_colorata,SV509_f__Flavobacteriaceae,0
Trioza_fasciata-SV509_f__Flavobacteriaceae,-12.28361696969891,-12.248742471709662,Trioza_fasciata,SV509_f__Flavobacteriaceae,0
Trioza_OMAHUTA-SV510_Flavobacterium,-10.820120227414877,-10.796493096642246,Trioza_OMAHUTA,SV510_Flavobacterium,0
Trioza_OMAHUTA-SV511_Flavobacterium,-10.870588463459846,-10.844559105713008,Trioza_OMAHUTA,SV511_Flavobacterium,0
Trioza_fasciata-SV514_Chryseobacterium,-12.622297167040935,-12.57814978728327,Trioza_fasciata,SV514_Chryseobacterium,0
Trioza_vitreoradiata-SV516_Chryseobacterium,-9.095882880013827,-9.057147996156008,Trioza_vitreoradiata,SV516_Chryseobacterium,0
Trioza_vitreoradiata-SV517_Chryseobacterium,-9.055707559119757,-9.017088806934597,Trioza_vitreoradiata,SV517_Chryseobacterium,0
Trioza_PRICES_VALLEY-SV519_Cloacibacterium,-16.573113967075937,-16.53919763250163,Trioza_PRICES_VALLEY,SV519_Cloacibacterium,1
Trioza_curta-SV521_f__Vermiphilaceae,-34.917593036765446,-34.86109497776842,Trioza_curta,SV521_f__Vermiphilaceae,1
Trioza_BRENDA_MAY-SV521_f__Vermiphilaceae,-10.019768787690689,-9.992867129590735,Trioza_BRENDA_MAY,SV521_f__Vermiphilaceae,0
Trioza_subvexa-SV521_f__Vermiphilaceae,-10.548892071621696,-10.513493230218078,Trioza_subvexa,SV521_f__Vermiphilaceae,0
Trioza_OMAHUTA-SV521_f__Vermiphilaceae,-10.156124015056456,-10.128038929081065,Trioza_OMAHUTA,SV521_f__Vermiphilaceae,0
Trioza_sp_B-SV521_f__Vermiphilaceae,-10.670634934322322,-10.626043301235216,Trioza_sp_B,SV521_f__Vermiphilaceae,0
Trioza_compressa-SV521_f__Vermiphilaceae,-10.705255949503274,-10.665637709618485,Trioza_compressa,SV521_f__Vermiphilaceae,0
Trioza_gourlayi-SV521_f__Vermiphilaceae,-10.21671412667276,-10.182704507155629,Trioza_gourlayi,SV521_f__Vermiphilaceae,0
Trioza_colorata-SV521_f__Vermiphilaceae,-12.167381452686884,-12.128246228405606,Trioza_colorata,SV521_f__Vermiphilaceae,0
Trioza_dacrydii-SV521_f__Vermiphilaceae,-12.520784764081904,-12.46831567095427,Trioza_dacrydii,SV521_f__Vermiphilaceae,0
Trioza_obscura-SV521_f__Vermiphilaceae,-14.790594595691251,-14.750214578661671,Trioza_obscura,SV521_f__Vermiphilaceae,1
Trioza_FORTROSE-SV521_f__Vermiphilaceae,-12.73622834590906,-12.6936793409933,Trioza_FORTROSE,SV521_f__Vermiphilaceae,0
Trioza_sp_A-SV521_f__Vermiphilaceae,-10.748056896485673,-10.708630644938664,Trioza_sp_A,SV521_f__Vermiphilaceae,0
Trioza_sp_D-SV521_f__Vermiphilaceae,-10.129881842417376,-10.097386766609072,Trioza_sp_D,SV521_f__Vermiphilaceae,0
Trioza_irregularis-SV521_f__Vermiphilaceae,-10.787710164329948,-10.7485889260101,Trioza_irregularis,SV521_f__Vermiphilaceae,0
Trioza_MASSEY-SV521_f__Vermiphilaceae,-18.52264378022993,-18.47366377994878,Trioza_MASSEY,SV521_f__Vermiphilaceae,1
Trioza_PRICES_VALLEY-SV526_o__Saccharimonadales,-17.103113836795355,-17.04292987171942,Trioza_PRICES_VALLEY,SV526_o__Saccharimonadales,1
Trioza_doryphora-SV528_o__Candidatus_Kaiserbact,-10.564427031137496,-10.541077230428085,Trioza_doryphora,SV528_o__Candidatus_Kaiserbact,0
Trioza_bifida-SV528_o__Candidatus_Kaiserbact,-11.063068632638835,-11.019684360804,Trioza_bifida,SV528_o__Candidatus_Kaiserbact,0
Trioza_PRICES_VALLEY-SV528_o__Candidatus_Kaiserbact,-15.777780313103527,-15.735060329186666,Trioza_PRICES_VALLEY,SV528_o__Candidatus_Kaiserbact,1
Trioza_irregularis-SV530_o__Candidatus_Adlerbacte,-12.239791934073521,-12.200476839020398,Trioza_irregularis,SV530_o__Candidatus_Adlerbacte,0
Trioza_panacis-SV530_o__Candidatus_Adlerbacte,-11.9524441685441,-11.913576741340982,Trioza_panacis,SV530_o__Candidatus_Adlerbacte,0
Trioza_PRICES_VALLEY-SV530_o__Candidatus_Adlerbacte,-15.555341198613556,-15.510299334924627,Trioza_PRICES_VALLEY,SV530_o__Candidatus_Adlerbacte,1
Trioza_fasciata-SV536_f__Pirellulaceae,-15.12931288035667,-15.011033518549048,Trioza_fasciata,SV536_f__Pirellulaceae,1
Trioza_PRICES_VALLEY-SV536_f__Pirellulaceae,-16.847123382932605,-16.786733607816462,Trioza_PRICES_VALLEY,SV536_f__Pirellulaceae,1
Trioza_fasciata-SV537_Fimbriiglobus,-13.989694657567581,-13.894445663057136,Trioza_fasciata,SV537_Fimbriiglobus,0
Trioza_sp_A-SV539_Fimbriiglobus,-11.529928660312931,-11.465025870235161,Trioza_sp_A,SV539_Fimbriiglobus,0
Trioza_bifida-SV540_f__Gemmataceae,-11.247012248457061,-11.156499378190382,Trioza_bifida,SV540_f__Gemmataceae,0
Trioza_dacrydii-SV541_Gemmata,-12.401215585547622,-12.346731604721894,Trioza_dacrydii,SV541_Gemmata,0
Trioza_sp_D-SV541_Gemmata,-11.256324610259151,-11.208393907385368,Trioza_sp_D,SV541_Gemmata,0
Trioza_curta-SV542_Gemmata,-34.46246415917514,-34.3810266015483,Trioza_curta,SV542_Gemmata,1
Trioza_BRENDA_MAY-SV542_Gemmata,-10.657729862425159,-10.618854001869883,Trioza_BRENDA_MAY,SV542_Gemmata,0
